OBJECTID,Type,Name,Longitude,Latitude
1,Ancient Woodland,Abbotswood Shaw,0.145372686,50.98717479
2,Ancient Woodland,Admirals Bridge 1,-0.020908631,51.09165405
3,Ancient Woodland,Admirals Bridge 2,-0.017967013,51.09164917
4,Ancient Woodland,Admirals Bridge 3,-0.019498489,51.09323995
5,Ancient Woodland,Admirals Bridge 4,-0.012029048,51.09258256
6,Ancient Woodland,Admirals Bridge 4,-0.012100367,51.09158552
7,Ancient Woodland,Alder Shaw ext,0.282595355,51.06766595
8,Ancient Woodland,Alderbrook Farm Shaw,0.165692491,51.04288351
9,Ancient Woodland,Alders Wood ext,0.16248355,50.92947093
10,Ancient Woodland,Aldwick Grange Shaw,0.194030532,51.07409295
11,Ancient Woodland,Aldwick Grange Shaw,0.194646626,51.07383856
12,Ancient Woodland,Alice Bright Lane Gill,0.164510799,51.04018038
13,Ancient Woodland,Alice Bright Lane Gill,0.161576116,51.04271692
14,Ancient Woodland,Allens Shaw,0.248018211,50.99504717
15,Ancient Woodland,Allens Farm,0.238162673,50.99932857
16,Ancient Woodland,Allens Farm Shaw,0.242028718,51.0002887
17,Ancient Woodland,Allens Farm Shaw,0.242581161,51.00080872
18,Ancient Woodland,Allens Farm Shaw2,0.246466866,51.00187624
19,Ancient Woodland,Allens Farm Shaw3,0.249932482,51.00309562
20,Ancient Woodland,Allens Farm Shaw4,0.246390819,51.00000702
21,Ancient Woodland,Allens Farm Shaw5,0.250923642,51.00060327
22,Ancient Woodland,Allfreys Farm,0.151615136,51.03925841
23,Ancient Woodland,Allfreys Farm 2,0.155553272,51.03835842
24,Ancient Woodland,Allins Farm Shaw,0.020900359,51.03287787
25,Ancient Woodland,Allis Farm Shaw,0.316246736,50.9482233
26,Ancient Woodland,Andrews Bank Wood,0.066794849,51.09144922
27,Ancient Woodland,Andrews Bank Wood,0.066034808,51.09105795
28,Ancient Woodland,Andrews Bank Wood 2,0.068306526,51.0904422
29,Ancient Woodland,Angle Wood 2,0.242314691,51.02720119
30,Ancient Woodland,Angle Wood 2,0.241351998,51.02793915
31,Ancient Woodland,Ann Wood ext,0.314079815,50.92007058
32,Ancient Woodland,Apple Tree Shaw 2,0.271847291,50.99943367
33,Ancient Woodland,Applebrook Farm Shaw,0.318452363,50.9748012
34,Ancient Woodland,Argos Hill Shaw,0.238608404,51.03345089
35,Ancient Woodland,Arletts Farm Shaw,0.228740302,50.99484105
36,Ancient Woodland,Arlington Raceway Shaw,0.228814772,50.85707346
37,Ancient Woodland,Ashetts Wood 2,0.313475622,51.03428564
38,Ancient Woodland,Ashurst Bridge Shaw 1,0.149520225,51.13262183
39,Ancient Woodland,Ashurst Bridge Shaw 2,0.146797932,51.13032458
40,Ancient Woodland,Back Lane Shaw,0.224536801,50.96356027
41,Ancient Woodland,Badgers Hill Shaw,0.295119833,51.04932539
42,Ancient Woodland,Badgers Hill Shaw 2,0.293990395,51.0507236
43,Ancient Woodland,Badgers Mead Shaw,0.216649684,50.99143772
44,Ancient Woodland,Badgers Mead Shaw 2,0.219163621,50.99156086
45,Ancient Woodland,Bainden Shaw 2,0.273428003,51.00902617
46,Ancient Woodland,Bainden Shaw 3,0.272363536,51.0108726
47,Ancient Woodland,Bainden Shaw 4,0.271497547,51.01065561
48,Ancient Woodland,Ballsocks Shaw,0.269434684,50.9353642
49,Ancient Woodland,Banky Wood ext,0.26202664,51.02549909
50,Ancient Woodland,Banky Wood ext2,0.267782494,51.03035199
51,Ancient Woodland,Bareland Farm Shaw,0.301234231,51.0952256
52,Ancient Woodland,Barham Farm Shaw,0.173242986,50.93284161
53,Ancient Woodland,Barn Shaw 2,0.11653661,51.12494071
54,Ancient Woodland,Barrets Park Shaw,0.262518374,50.95473611
55,Ancient Woodland,Barrets Park Shaw 2,0.261685688,50.95430255
56,Ancient Woodland,Bartletts Farm Shaw,0.33871262,50.92693661
57,Ancient Woodland,Bartley Mill Shaw,0.329095099,51.09372038
58,Ancient Woodland,Bassats Manor Shaw,0.097547799,51.11967109
59,Ancient Woodland,Batsford Farm Shaw 3,0.315487563,50.92234509
60,Ancient Woodland,Batsford Gill,0.316613778,50.91895004
61,Ancient Woodland,Batts Wood ext,0.33635605,51.02694107
62,Ancient Woodland,Bay Cottage Shaw,0.159671186,50.95508291
63,Ancient Woodland,Beards Farm Shaw,0.332821834,50.9076097
64,Ancient Woodland,Beech Green Shaw,0.121102462,51.12415648
65,Ancient Woodland,Beech Hill Farm Shaw 2,0.307007214,50.92465354
66,Ancient Woodland,Beechcroft Farm Shaw,0.307418896,50.90881622
67,Ancient Woodland,Bellhurst Shaw,0.363254702,50.88384698
68,Ancient Woodland,Bellhurst Shaw 3,0.363508051,50.88267263
69,Ancient Woodland,Bensfield Farm Shaw,0.292413709,51.05404623
70,Ancient Woodland,Bensfield Farm Shaw 2,0.294967893,51.05288986
71,Ancient Woodland,Bent Shaw,0.25310433,50.91435629
72,Ancient Woodland,Best Beech Shaw,0.313178154,51.06067003
73,Ancient Woodland,Best Beech Shaw 2,0.303845797,51.05811135
74,Ancient Woodland,Bevingford Shaw1,0.115174584,51.00180045
75,Ancient Woodland,Bevingford Shaw1,0.115209287,51.00036986
76,Ancient Woodland,Bevingford Shaw2,0.116801773,51.00341679
77,Ancient Woodland,Bewl Play Area,0.3904681,51.07771343
78,Ancient Woodland,Bibleham Shaw,0.311799418,51.01006275
79,Ancient Woodland,Bibleham Shaw 2,0.314492687,51.01061199
80,Ancient Woodland,Big Wigsall2,0.174012692,51.08620353
81,Ancient Woodland,Birchden Wood ext,0.192238707,51.09749166
82,Ancient Woodland,Birches Shaw,0.086071344,50.92904467
83,Ancient Woodland,Birchlands Farm Shaw,0.190703769,50.95005292
84,Ancient Woodland,Birchtree Wood 2,0.414552775,50.86460177
85,Ancient Woodland,Bish Wood ext,0.155671772,50.98526737
86,Ancient Woodland,Bish Wood ext 2,0.160874601,50.98285987
87,Ancient Woodland,Black Ven Shaw,0.054765822,51.01043322
88,Ancient Woodland,Blackdon Hill Shaw,0.224646164,51.07129274
89,Ancient Woodland,Blackdown Shaw,0.086936406,50.98522977
90,Ancient Woodland,Blackdown Shaw,0.185024037,50.95341505
91,Ancient Woodland,Blackford Farm Shaw,0.291585091,50.90618719
92,Ancient Woodland,Blackhurst Farm Shaw,0.303314321,50.92997887
93,Ancient Woodland,Blackhurst Gill ext,0.301557515,50.93013944
94,Ancient Woodland,Blackhurst Shaw,0.298345333,50.93195652
95,Ancient Woodland,Blackhurst Wood ext,0.298345123,50.93339554
96,Ancient Woodland,Blackmans Wood ext,0.348672249,51.06010585
97,Ancient Woodland,Blacksticks Gill,0.267875473,50.89804323
98,Ancient Woodland,Blackstock bridge Shaw,0.370081795,50.88193669
99,Ancient Woodland,Blackstocks Farm Shaw,0.266440773,50.8966141
100,Ancient Woodland,Blackstocks Farm Shaw 2,0.271920944,50.8978836
101,Ancient Woodland,Bletchingley Shaw,0.243628615,51.04997477
102,Ancient Woodland,Bletchingley Shaw 2,0.248031412,51.04778564
103,Ancient Woodland,Bluebell Railway Shaw,-0.018242534,51.00631657
104,Ancient Woodland,Bodle Street Green Shaw,0.351054793,50.90895267
105,Ancient Woodland,Bolebrook Farm Shaw,0.113461409,51.11736998
106,Ancient Woodland,Bolebrook farm Shaw 2,0.115877155,51.11613916
107,Ancient Woodland,Bolebrook Shaw,0.100984632,51.12235234
108,Ancient Woodland,Boreham Bridge Shaw,0.38259196,50.8847039
109,Ancient Woodland,Boringwheel Mill Shaw,0.074901979,51.01889086
110,Ancient Woodland,Bottle Shaw ext2,0.260242547,50.94187415
111,Ancient Woodland,Bowles Rocks 3,0.198933614,51.07453141
112,Ancient Woodland,Bradfords Bridge Shaw,0.101007685,50.93332756
113,Ancient Woodland,Bramble Shaw,0.219822266,50.86429606
114,Ancient Woodland,Braysland Farm Shaw,0.203460433,50.94553187
115,Ancient Woodland,Braysland Farm Shaw 2,0.204813757,50.94494871
116,Ancient Woodland,Brick Kiln Shaw,0.194102298,51.00737746
117,Ancient Woodland,Brick Kiln Shaw2,0.196815021,51.00656201
118,Ancient Woodland,Brick Kiln Wood ext,0.332954466,51.0898121
119,Ancient Woodland,Brickyard Farm Shaw,0.339425889,50.89009226
120,Ancient Woodland,Bridge Farm Shaw,0.240643831,50.93986861
121,Ancient Woodland,Bridge Farm Shaw,0.244085687,50.93892111
122,Ancient Woodland,Bridgers Gill,0.199357405,51.09731295
123,Ancient Woodland,Bridgers Gill 2,0.195108349,51.09625965
124,Ancient Woodland,Bridgers Shaw,0.199877993,51.09804962
125,Ancient Woodland,Bridgers Shaw 2,0.197678206,51.0968409
126,Ancient Woodland,Broad Shaw 2,0.320265514,51.0462835
127,Ancient Woodland,Broadfield Wood ext,0.229185667,50.96041375
128,Ancient Woodland,Broadreed Shaw,0.204484595,51.01077941
129,Ancient Woodland,Broadreed Shaw2,0.203968919,51.00922426
130,Ancient Woodland,Broadreed Shaw3,0.204461702,51.00729033
131,Ancient Woodland,Broadreed Shaw4,0.208767179,51.00729892
132,Ancient Woodland,Broadreed View Gill,0.192706663,51.01073129
133,Ancient Woodland,Broadstone ext.,0.046358774,51.08367883
134,Ancient Woodland,Brockshill Farm Shaw,0.078778873,51.13002486
135,Ancient Woodland,Brook Cottage Shaw,0.439531309,50.86910983
136,Ancient Woodland,Brook Farm Shaw,0.281108045,51.10736576
137,Ancient Woodland,Broom Wood,0.329122963,50.91643463
138,Ancient Woodland,Broom Wood2,0.327179853,50.9148455
139,Ancient Woodland,Broomham Shaw,0.283227582,50.99404935
140,Ancient Woodland,Broomland Shaw ext,0.107542949,51.12484237
141,Ancient Woodland,Brownings Wood ext,0.18079357,50.96068007
142,Ancient Woodland,Brownings Farm Shaw,0.211899418,51.08208411
143,Ancient Woodland,Brownings Farm Shaw,0.362696108,50.90062303
144,Ancient Woodland,Brownings Farm Shaw 2,0.368682773,50.89891874
145,Ancient Woodland,Brownings Farm Shaw 3,0.363102823,50.89770076
146,Ancient Woodland,Brownings Farm Shaw 4,0.365354969,50.89752022
147,Ancient Woodland,Brownings Farm Shaw 5,0.364362314,50.90010361
148,Ancient Woodland,Buckhurst Gill,0.122490042,51.08614328
149,Ancient Woodland,Buckhurst Gill,0.122920792,51.08775427
150,Ancient Woodland,Buckhurst Shaw,0.294256227,51.06043153
151,Ancient Woodland,Buckland Hill Farm Shaw,0.339056982,51.08282795
152,Ancient Woodland,Buckland Hill Farm Shaw 2,0.344557161,51.0817554
153,Ancient Woodland,Buckland Hill Farm Shaw 3,0.345188584,51.08153588
154,Ancient Woodland,Bucklewood House Shaw,0.17788215,50.92368952
155,Ancient Woodland,Buckwell Farm Shaw,0.311455705,50.88778958
156,Ancient Woodland,Buckwell Farm Shaw 2,0.314376954,50.88992619
157,Ancient Woodland,Buckwell Gill,0.315439417,50.88124398
158,Ancient Woodland,Buckwell Gill 2,0.315226552,50.88469287
159,Ancient Woodland,Bungehurst Farm Shaw,0.276318116,50.99992222
160,Ancient Woodland,Bungehurst Farm Shaw,0.277302011,51.00225939
161,Ancient Woodland,Burchetts Wood ext,0.298579524,50.92256235
162,Ancient Woodland,Burghill Farm Shaw,0.183458583,50.89660422
163,Ancient Woodland,Bushy Pit shaw,0.068896012,50.94927998
164,Ancient Woodland,Bushy Shaw,0.240370052,50.8627701
165,Ancient Woodland,Butchers Cross Complex,0.094778281,51.1146755
166,Ancient Woodland,Butchers Cross Complex,0.096228983,51.11610641
167,Ancient Woodland,Butchers Cross Complex,0.095671235,51.11704272
168,Ancient Woodland,Butchers Wood ext,0.305854948,51.04225183
169,Ancient Woodland,Butcherfield Shaw,0.116150668,51.11274372
170,Ancient Woodland,Butchers Barn Shaw,-0.010276808,51.019914
171,Ancient Woodland,Butchers Shaw,0.313047803,51.04746089
172,Ancient Woodland,Butchers Wood ext,0.315342596,51.04426764
173,Ancient Woodland,Butchers Wood ext,0.305606714,51.04041302
174,Ancient Woodland,Butlers Wood ext,0.286332588,50.90698273
175,Ancient Woodland,Buttons Shaw,0.331545853,51.03822539
176,Ancient Woodland,Buttons Shaw,0.334098977,51.03821937
177,Ancient Woodland,Buttons Shaw 2,0.338400392,51.03525536
178,Ancient Woodland,Buxted Forge,0.152475433,51.01318835
179,Ancient Woodland,Buxted Shaw,0.157254544,51.01110362
180,Ancient Woodland,Buxted Shaw 2,0.158776018,51.00948365
181,Ancient Woodland,Buxted Shaw 3,0.153286039,51.0106822
182,Ancient Woodland,Buxted Shaw 4,0.163371029,51.01172797
183,Ancient Woodland,Buxted Shaw 4,0.163746677,51.01367261
184,Ancient Woodland,Carters Farm Shaw,0.216890449,50.90343879
185,Ancient Woodland,Castle Wood 2,0.212221953,51.02897108
186,Ancient Woodland,Cattle Wood ext,0.316416495,50.90896177
187,Ancient Woodland,Causeway Cottage Shaw,0.345179618,50.89763061
188,Ancient Woodland,Causeway Farm Shaw,0.340286635,50.90045399
189,Ancient Woodland,Cave Wood 2,0.075022212,51.00497587
190,Ancient Woodland,Cedar Swiffe Farm Shaw,0.303028414,50.98294
191,Ancient Woodland,Chalybeate Spring,0.329155324,51.09094014
192,Ancient Woodland,Champneys Farm Shaw,0.360788687,50.87275336
193,Ancient Woodland,Champneys Farm Shaw 2,0.362100626,50.87480442
194,Ancient Woodland,Charlwood Farm Shaw,-0.015096517,51.08931618
195,Ancient Woodland,Charlwood Farm Shaw 2,-0.013172815,51.08922055
196,Ancient Woodland,Chartness Farm Shaw1,0.100333714,51.10863122
197,Ancient Woodland,Chartness Farm Shaw2,0.101722828,51.10870518
198,Ancient Woodland,Chase Shaw,0.287803057,51.07051402
199,Ancient Woodland,Chelwood complex,0.013651727,51.04300362
200,Ancient Woodland,Chelwood complex,0.016917458,51.04527656
201,Ancient Woodland,Chillies Gill,0.136702057,51.03168078
202,Ancient Woodland,Chillies Lane Shaw,0.134467067,51.02773752
203,Ancient Woodland,Chilsham Green Farm Shaw,0.323059889,50.89925123
204,Ancient Woodland,Chilthurst Shaw,0.345632972,50.89080409
205,Ancient Woodland,Chiswells Farm Shaw,0.199270716,50.92251505
206,Ancient Woodland,Chiswells Farm Shaw 2,0.197814634,50.92301914
207,Ancient Woodland,Chittinghurst Farm Shaw1,0.303053848,51.03898841
208,Ancient Woodland,Chittinghurst Farm Shaw2,0.303916525,51.03969989
209,Ancient Woodland,Chittinghurst Farm Shaw3,0.305266816,51.0393135
210,Ancient Woodland,Christians River Shaw,0.356593028,50.91045089
211,Ancient Woodland,Christians River Shaw 2,0.357613338,50.9098097
212,Ancient Woodland,Churchfield Wood ext,0.301488129,51.10033797
213,Ancient Woodland,Churchsettle Farm Shaw,0.352061146,51.03855163
214,Ancient Woodland,Churchsettle Farm Shaw 2,0.345195016,51.03535299
215,Ancient Woodland,Churchsettle Farm Shaw 4,0.347315958,51.03300799
216,Ancient Woodland,Churchsettle Lane Shaw,0.344684126,51.03907766
217,Ancient Woodland,Churchsettle Lane Shaw 2,0.347646586,51.0395488
218,Ancient Woodland,Churchsettle Lane Shaw 4,0.349708263,51.03969622
219,Ancient Woodland,Churchsettle Lane Shaw 5,0.350316812,51.03903642
220,Ancient Woodland,Churchsettle Lane Shaw 6,0.342122961,51.03807677
221,Ancient Woodland,Cinderhill Farm Shaw,0.299095883,51.03367016
222,Ancient Woodland,Cinderhill Farm Shaw2,0.296241786,51.03508434
223,Ancient Woodland,Cinderhill Farm Shaw3,0.30077863,51.0353908
224,Ancient Woodland,Cinderhill Farm Shaw4,0.303091147,51.03513837
225,Ancient Woodland,Clapham House Shaw 2,0.16479293,50.79241732
226,Ancient Woodland,Claylands Shaw,0.192763093,51.0249221
227,Ancient Woodland,Claylands Shaw 2,0.191620973,51.02459278
228,Ancient Woodland,Clear Hedge Farm Shaw,0.23304764,50.9260109
229,Ancient Woodland,Clear Hedge Farm Shaw 2,0.234749811,50.92767815
230,Ancient Woodland,Clearhedge Shaw,0.227833149,50.92707287
231,Ancient Woodland,Cleggetts Farm Shaw,0.15519135,50.88345922
232,Ancient Woodland,Clover Farm Shaw,0.199122542,50.87198199
233,Ancient Woodland,Clover Hill Shaw,0.349840916,50.93681325
234,Ancient Woodland,Cobbarn Shaw,0.206048126,51.09594576
235,Ancient Woodland,Cockers Shaw,0.228395194,50.920074
236,Ancient Woodland,Coggers Farm Shaw,0.247324649,50.91664421
237,Ancient Woodland,Coggins Mill Gill,0.276629411,51.02985614
238,Ancient Woodland,Coldharbour Farm Shaw,0.174099917,50.91337232
239,Ancient Woodland,Coldharbour Farm Shaw 2,0.173432064,50.91644261
240,Ancient Woodland,Coldthorn Shaw,0.250584398,50.8467623
241,Ancient Woodland,Coleborn Cottage Shaw,0.314631616,50.98218895
242,Ancient Woodland,Coles Hall Shaw,0.208348514,50.98887891
243,Ancient Woodland,Coles Hall Shaw 2,0.210037014,50.98812747
244,Ancient Woodland,Coles Hall Shaw 3,0.213590453,50.98824005
245,Ancient Woodland,Collingbush Shaw,0.069104056,51.10766828
246,Ancient Woodland,Collingford Farm Shaw1,0.001902074,51.0305519
247,Ancient Woodland,Collingford Farm Shaw2,0.003116111,51.03191607
248,Ancient Woodland,Collingford Farm Shaw3,0.005864246,51.03016019
249,Ancient Woodland,Collingford Farm Shaw3,0.004169599,51.030549
250,Ancient Woodland,Coneyburrow Shaw,0.28217124,50.90740594
251,Ancient Woodland,Coneyburrow Shaw,0.200260932,50.91093047
252,Ancient Woodland,Coneyburrow Shaw 2,0.277171773,51.05778884
253,Ancient Woodland,Coneyburrow Wood 2,0.207067941,50.92431053
254,Ancient Woodland,Coneyburrow Wood ext,0.277408344,50.99744568
255,Ancient Woodland,Coneyburrow Wood ext,0.237563466,50.93322735
256,Ancient Woodland,Coneyburrow Wood ext 2,0.27834519,50.99620426
257,Ancient Woodland,Coneybury Shaw,0.136492066,50.97282198
258,Ancient Woodland,Cookham Shaw ext,0.29389713,51.0107125
259,Ancient Woodland,Coombe Banks,0.0955374,50.97815976
260,Ancient Woodland,Coombe Manor Farm Shaw,0.310850721,51.03513803
261,Ancient Woodland,Coombe Wood ext,0.096642655,51.12587473
262,Ancient Woodland,Coombe Wood ext2,0.104173439,51.12585635
263,Ancient Woodland,Coombe Wood ext3,0.295113912,51.03131116
264,Ancient Woodland,Coopers Farm Shaw,0.140108407,50.89621103
265,Ancient Woodland,Copford Farm Shaw,0.214366116,50.93056685
266,Ancient Woodland,Copford Farm Shaw 2,0.216078913,50.93037246
267,Ancient Woodland,Coppice Wood ext2,0.157825268,51.09030774
268,Ancient Woodland,Copwood Farm Shaw,0.078123362,50.97006201
269,Ancient Woodland,Copwood House Shaw,0.073831314,50.97187406
270,Ancient Woodland,Cotchford Wood 2,0.098494758,51.09105526
271,Ancient Woodland,Court Horeham Shaw,0.289143547,50.91353811
272,Ancient Woodland,Court Horeham Shaw 2,0.286543685,50.91303145
273,Ancient Woodland,Court Wood ext,0.202329142,50.94659648
274,Ancient Woodland,Court Wood ext,0.427392876,50.88879918
275,Ancient Woodland,Cowden farm Shaw,0.225925587,51.00749482
276,Ancient Woodland,Cowden Hall Farm Shaw,0.274018984,50.92109177
277,Ancient Woodland,Cowden Hall Farm Shaw 2,0.272465387,50.9175335
278,Ancient Woodland,Cowden Shaw,0.261225256,50.9099002
279,Ancient Woodland,Cowden Wood 2,0.259502125,50.91162441
280,Ancient Woodland,Cowden Wood ext,0.257669056,50.91431305
281,Ancient Woodland,Cowford Bridge Shaw,0.222175579,51.06590764
282,Ancient Woodland,Coxlow Farm Shaw,0.242765377,50.92597749
283,Ancient Woodland,Coylet Farm Shaw,0.247195239,50.92813174
284,Ancient Woodland,Coylet Farm Shaw 2,0.249542749,50.92900389
285,Ancient Woodland,Coylet Farm Shaw 3,0.248294022,50.92701335
286,Ancient Woodland,Crabtree Shaw,0.240901436,51.00706457
287,Ancient Woodland,Crabtree Shaw2,0.239365691,51.00566403
288,Ancient Woodland,Cralle Bridge Shaw,0.285339304,50.9198094
289,Ancient Woodland,Cralle Bridge Shaw,0.284140981,50.91945512
290,Ancient Woodland,Cranesden Farm Shaw,0.261979978,51.01106516
291,Ancient Woodland,Cranesden Shaw,0.254922207,51.01281149
292,Ancient Woodland,Crockstead Farm Shaw,0.127164068,50.94012973
293,Ancient Woodland,Crowborogh Gill ext,0.194561979,51.04760604
294,Ancient Woodland,Crowborogh Gill ext,0.19426512,51.04826814
295,Ancient Woodland,Crumps Shaw,0.105606046,50.92957533
296,Ancient Woodland,Cummings Wood ext,0.25071847,50.99312448
297,Ancient Woodland,Dane Shaw,0.006661544,51.02781722
298,Ancient Woodland,Danehurst Shaw,-0.002400328,51.02203691
299,Ancient Woodland,Darbys Wood ext 2,0.350336343,51.04787689
300,Ancient Woodland,Dene Cottage Shaw,0.323480552,50.97907224
301,Ancient Woodland,Dens Farm Shaw,0.346671213,51.0270221
302,Ancient Woodland,Dens Shaw,0.343499289,51.02690591
303,Ancient Woodland,Dens Wood ext,0.337090086,51.02792469
304,Ancient Woodland,Derridge Corner Wood,0.184680617,51.02377846
305,Ancient Woodland,Derridge Corner Wood 2,0.184778731,51.0228323
306,Ancient Woodland,Dewhurst Lodge 2,0.307537199,51.07752776
307,Ancient Woodland,Dewland Manor Shaw1,0.208001695,51.03889888
308,Ancient Woodland,Dewland Manor Shaw2,0.210954712,51.03830342
309,Ancient Woodland,Dicker Wood 2,0.214159331,50.88754468
310,Ancient Woodland,Dowds Wood ext,0.299033381,50.91733699
311,Ancient Woodland,Downstreet Rough ext,0.051212178,50.99709547
312,Ancient Woodland,Downstreet Shaw,0.050915982,50.99296369
313,Ancient Woodland,Drockmill Hill Shaw,0.276608321,50.8227922
314,Ancient Woodland,Duddleswell Shaw,0.093648335,51.02988813
315,Ancient Woodland,Earlye Farm Shaw,0.277085319,51.07173064
316,Ancient Woodland,East Dean Shaw,0.201401503,50.75645789
317,Ancient Woodland,East Knowle Shaw,0.226098333,50.9220335
318,Ancient Woodland,East Knowle Shaw,0.221499644,50.92765225
319,Ancient Woodland,East Knowle Wood 2,0.218452751,50.92403176
320,Ancient Woodland,East Street Shaw,0.277404627,51.02064949
321,Ancient Woodland,East Street Shaw 2,0.279354398,51.02086328
322,Ancient Woodland,East Wood ext,0.065408459,51.04878228
323,Ancient Woodland,Eastbourne Road Shaw,0.104621023,50.96008129
324,Ancient Woodland,Eastland Shaw,0.019993912,51.00251394
325,Ancient Woodland,Eastward Farm Shaw,0.330604317,50.90052184
326,Ancient Woodland,Eight Acre Shaw 2,0.28739783,51.06171718
327,Ancient Woodland,Elmhurst Shaw,0.303584438,50.83861357
328,Ancient Woodland,Eridge Old Park 2,0.237654821,51.08114413
329,Ancient Woodland,Eridge Old Park ext,0.262938442,51.08664701
330,Ancient Woodland,Eygpt Farm Shaw,0.322865114,50.92162289
331,Ancient Woodland,Fair Oak Shaw 2,0.320624064,51.01177644
332,Ancient Woodland,Fairlight Glen Farm Shaw,0.184708753,50.98190379
333,Ancient Woodland,Fairview Farm Shaw,0.176871086,50.93495048
334,Ancient Woodland,Farley Farm Shaw,0.199784347,50.90021892
335,Ancient Woodland,Farley Farm Shaw 2,0.201439019,50.90092521
336,Ancient Woodland,Farmcote Shaw,0.271771883,50.95060816
337,Ancient Woodland,Fartthing Lane gill,0.363767855,50.91700627
338,Ancient Woodland,Faulkners Cottage Shaw,0.111527065,51.12947399
339,Ancient Woodland,Fegan Farm Shaw,0.132968581,50.99571202
340,Ancient Woodland,Fegan Farm Shaw 2,0.130631655,50.99727458
341,Ancient Woodland,Fifty Acre Wood 2,0.042027381,51.13606844
342,Ancient Woodland,Fifty Acre Wood 2,0.0385736,51.13554415
343,Ancient Woodland,Fillers Wood,0.182754848,51.10203997
344,Ancient Woodland,Finchen Farm Shaw,0.083774617,51.08540999
345,Ancient Woodland,Fir Toll Wood,0.244986108,51.01785046
346,Ancient Woodland,Flattenden Farm Shaw 3,0.334982846,51.03054804
347,Ancient Woodland,Flattenden Farm Shaw 4,0.332401082,51.02969125
348,Ancient Woodland,Flitteridge Gill,0.047022209,50.99936337
349,Ancient Woodland,Fontmills Shaw 2,0.254222558,50.90570065
350,Ancient Woodland,Fontmills Shaw 3,0.257890004,50.90506315
351,Ancient Woodland,Fontmills Shaw 4,0.258980601,50.90731748
352,Ancient Woodland,Foords Farm Shaw,0.277514024,50.93321922
353,Ancient Woodland,Foords Farm Shaw 2,0.27411401,50.93441873
354,Ancient Woodland,Foords Farm Shaw 3,0.275294456,50.93265093
355,Ancient Woodland,Fordbrook Farm Wood,0.164514132,51.01515132
356,Ancient Woodland,Fordbrook Farm Wood,0.161633447,51.01697639
357,Ancient Woodland,Fordbrook Farm Wood ext,0.158168904,51.01636594
358,Ancient Woodland,Fordbrook Shaw,0.163459576,51.02036913
359,Ancient Woodland,Fordbrook Shaw,0.161926317,51.02082021
360,Ancient Woodland,Forest Farm Shaw,0.24965821,51.0633942
361,Ancient Woodland,Forest Farm Shaw 2,0.254951705,51.06306732
362,Ancient Woodland,Forest Ghyll 2,0.201362079,51.05260444
363,Ancient Woodland,Forest House,0.070709454,51.08285425
364,Ancient Woodland,Forest Lodge farm Shaw,0.138353961,51.07436951
365,Ancient Woodland,Forge Cottage Shaw,0.214823001,50.9419802
366,Ancient Woodland,Four Acre Wood ext,0.31508157,51.07793615
367,Ancient Woodland,Fourteen Acre Shaw,0.345854131,50.88614978
368,Ancient Woodland,Fowley Lane Shaw 3,0.13116709,51.00398297
369,Ancient Woodland,Fowley Lane Shaw 4,0.131914265,51.0019368
370,Ancient Woodland,Fowley Lane Shaw 5,0.137192275,51.00202921
371,Ancient Woodland,Fowley Lane Shaw 6,0.133689716,51.00552877
372,Ancient Woodland,Foxhole Farm Shaw,0.357105092,51.06119516
373,Ancient Woodland,Foxhole Farm Shaw 2,0.358935734,51.06463879
374,Ancient Woodland,Foxhunt Green Shaw,0.20708709,50.94245048
375,Ancient Woodland,Framelle Mount Shaw,0.132660167,50.9669113
376,Ancient Woodland,Framfield Place Shaw,0.124212611,50.96125543
377,Ancient Woodland,Framfield Shaw,0.128108875,50.96549241
378,Ancient Woodland,Framfield Shaw 2,0.131717625,50.96530067
379,Ancient Woodland,Framfield Stream Shaw,0.108451188,50.96447299
380,Ancient Woodland,France Shaw,0.176202243,50.9190981
381,Ancient Woodland,Frankham Farm Shaw,0.27527637,51.06279025
382,Ancient Woodland,Frankham Farm Shaw 2,0.279643209,51.06248929
383,Ancient Woodland,Frant Shaw,0.273903757,51.0959314
384,Ancient Woodland,Freemans Farm Shaw,0.223733415,51.02156663
385,Ancient Woodland,Freemans Farm Shaw 2,0.226156754,51.02065708
386,Ancient Woodland,Frenches Farm Shaw,0.251188488,51.04551242
387,Ancient Woodland,Fright Farm shaw1,0.260661664,51.07158186
388,Ancient Woodland,Fright Farm shaw2,0.262849845,51.06727654
389,Ancient Woodland,Froghole Bridge Shaw,0.304487883,51.00089872
390,Ancient Woodland,Froghole Bridge Shaw 2,0.30184907,51.00316321
391,Ancient Woodland,Froghole Bridge Shaw 3,0.304946321,51.00324603
392,Ancient Woodland,Froghole Bridge Shaw 4,0.307785351,51.00214669
393,Ancient Woodland,Froghole Farm Shaw,0.305539887,51.00946697
394,Ancient Woodland,Froghole Farm Shaw 2,0.307137623,51.00891379
395,Ancient Woodland,Furnace Farm,0.07282136,51.07356266
396,Ancient Woodland,Furnace Wood ext,0.283376968,51.04903384
397,Ancient Woodland,Furnace Wood ext,0.289135377,51.05036015
398,Ancient Woodland,Furnace Wood ext 2,0.288740934,51.04785864
399,Ancient Woodland,Furnacebank Wood ext,0.086189096,50.99112487
400,Ancient Woodland,Gables Stud Shaw,0.242663681,51.03738426
401,Ancient Woodland,Gamelands Shaw,0.23548789,50.91813963
402,Ancient Woodland,Gate Wood ext,0.36396465,51.07313516
